song,genre,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Soy Yo,Metal,0.908811475409836,0.5815815815815816,-2.535548172757476,0.0,0.1780538302277432,0.0397590361445783,0.0001993957703927,0.0817427385892116,0.797160243407708,0.4955291368185744
Space Bound,Gospel,0.6844262295081968,0.8868868868868869,-1.154152823920266,1.0,0.1211180124223602,0.041867469879518,0.0,0.4761410788381743,0.5101419878296146,0.6012040847431794
Space Makes Me Sad,Rock,0.5706967213114754,0.4294294294294294,-3.4106312292358805,1.0,0.1956521739130435,0.3885542168674699,0.0004813695871097,0.1991701244813278,0.6044624746450304,0.3834696607901912
Space Song,K pop,0.5204918032786885,0.7927927927927928,-2.42890365448505,0.0,0.0307453416149068,0.2299196787148594,0.1248741188318227,0.1504149377593361,0.6095334685598377,0.6226481396806043
Spark,Country,0.8698770491803278,0.3083083083083083,-3.898671096345515,0.0,0.037991718426501,0.9407630522088354,0.8650553877139979,0.1058091286307053,0.0999999999999999,0.4445502887432471
Sparkle - English Version,K pop,0.5522540983606558,0.5085085085085085,-1.964451827242525,1.0,0.0360248447204968,0.5622489959839359,0.0,0.1172199170124481,0.2809330628803245,0.5248099036393503
Sparkle - Original Version,K pop,0.6495901639344263,0.5065065065065065,-1.954152823920266,1.0,0.0327122153209109,0.7319277108433735,1.1178247734138972e-06,0.1244813278008298,0.2474645030425963,0.5250004233771952
Sparkle - movie ver.,K pop,0.3811475409836065,0.4264264264264264,-2.797674418604651,1.0,0.0350931677018633,0.6897590361445783,0.0078952668680765,0.1130705394190871,0.2910750507099391,0.5249580856576741
Speakers,Folk,0.4262295081967213,0.5505505505505506,-1.9202657807308967,1.0,0.0510351966873705,0.8052208835341366,0.0,0.3309128630705394,0.5365111561866126,0.4207649579163068
Spiders,K pop,0.6905737704918034,0.5555555555555556,-2.2299003322259137,1.0,0.0334368530020703,0.1887550200803212,9.667673716012083e-06,0.3112033195020747,0.5405679513184585,0.4063616657352368
Spinnin,EDM,0.7838114754098361,0.5725725725725725,-2.044186046511628,0.0,0.1325051759834368,0.2269076305220883,0.0,0.1991701244813278,0.4817444219066937,0.5927831123304375
Spinning Over You,,0.8247950819672132,0.8428428428428428,-0.7332225913621262,0.0,0.0369565217391304,0.6726907630522089,0.1168177240684793,0.1452282157676348,0.744421906693712,0.4233094548595234
Spiral Stairs,Rap,0.8493852459016393,0.5705705705705705,-2.527906976744186,1.0,0.113871635610766,0.4929718875502007,0.2074521651560926,0.0878630705394191,0.7332657200811359,0.5149875527104608
Spoil My Night (feat. Swae Lee),Lofi,0.6885245901639345,0.7177177177177176,-0.9016611295681064,1.0,0.0351966873706004,0.3423694779116466,2.416918429003021e-05,0.1099585062240663,0.2281947261663286,0.6815568426222289
Spoiler - Original Mix,Video game music,0.4344262295081967,0.7977977977977978,-0.7710963455149503,1.0,0.0597308488612836,0.000972891566265,0.8469284994964753,0.2427385892116182,0.2261663286004057,0.7616259377804874
Spotlight,Metal,0.4200819672131147,0.901901901901902,-1.4943521594684388,1.0,0.0715320910973084,0.0001556224899598,1.0876132930513596e-05,0.2520746887966805,0.306288032454361,0.643698453826483
Square One,Folk,0.6229508196721312,0.7327327327327328,-1.5837209302325583,0.0,0.1118012422360248,0.2550200803212851,0.0,0.1670124481327801,0.5740365111561866,0.634409558163559
"Srivalli (From ""Pushpa The Rise Part - 01"")",,,,,,,,,,,
St. Eriksplan,EDM,0.4641393442622951,0.2362362362362362,-4.188039867109635,0.0,0.0291925465838509,0.7339357429718876,0.6002014098690835,0.1244813278008298,0.1926977687626775,0.415184846483429
Stadiums - Acoustic,EDM,0.4620901639344262,0.2592592592592592,-3.1215946843853826,0.0,0.0402691511387163,0.9708835341365462,0.0,0.1431535269709543,0.359026369168357,0.4329031821029992
Stan,Lofi,0.7991803278688525,0.7687687687687688,-1.4368770764119605,0.0,0.2463768115942028,0.0372489959839357,2.3564954682779457e-06,0.537344398340249,0.5141987829614605,0.3389684838015885
Stan - Recorded at Spotify Studios NYC,Latin,0.7100409836065573,0.5495495495495496,-2.978073089700997,0.0,0.432712215320911,0.6275100401606426,0.0,0.1265560165975103,0.654158215010142,0.3478128334095412
Star,K pop,0.7110655737704917,0.3893893893893894,-1.79734219269103,1.0,0.0730848861283643,0.3012048192771084,0.0,0.1639004149377593,0.4148073022312373,0.3852055072905553
Star Glide,Hip hop,0.430327868852459,0.964964964964965,-0.4641196013289037,1.0,0.1107660455486542,7.208835341365462e-05,0.0002759315206445,0.5632780082987553,0.0726166328600405,0.7404062727565243
StarWaves,Gospel,0.3288934426229508,0.1771771771771771,-4.221926910299004,1.0,0.036231884057971,0.2379518072289156,0.8429003021148036,0.1058091286307053,0.0404665314401622,0.419515995190435
Starboy,Rap,0.6956967213114754,0.5875875875875876,-2.330564784053156,1.0,0.2857142857142857,0.1415662650602409,6.394763343403827e-06,0.1421161825726141,0.4929006085192697,0.7874942844078646
Stargazing,Jazz,0.5245901639344263,0.4834834834834834,-2.590697674418605,1.0,0.0308488612836438,0.0030522088353413,0.0011077542799597,0.1244813278008298,0.372210953346856,0.6774416162847804
Stars,,0.6690573770491803,0.3843843843843844,-3.908637873754153,1.0,0.0527950310559006,0.7459839357429718,0.0,0.1141078838174274,0.2565922920892495,0.4024538942234416
Stars,Jazz,0.7110655737704917,0.3473473473473473,-4.411960132890366,1.0,0.0649068322981366,0.8443775100401606,0.9224572004028198,0.1120331950207468,0.4908722109533468,0.2956188927839591
Start Again (feat. Logic),EDM,0.5778688524590163,0.7227227227227226,-1.8571428571428568,0.0,0.1283643892339544,0.1626506024096385,0.0,0.0965767634854771,0.2799188640973631,0.4194948263306745
Start Me Up - Remastered 2009,Metal,0.646516393442623,0.932932932932933,-1.3760797342192692,1.0,0.0366459627329192,0.0437751004016064,0.1379657603222558,0.0952282157676348,0.984787018255578,0.5183364663245779
Start Up,,0.5973360655737705,0.6426426426426427,-3.270099667774087,1.0,0.1169772256728778,0.6204819277108433,2.4974823766364557e-06,0.1234439834024896,0.781947261663286,0.6859853680841335
Start Up (Stripped),,0.3401639344262295,0.3293293293293293,-2.376079734219269,1.0,0.0344720496894409,0.8012048192771085,0.0,0.0942946058091286,0.6430020283975659,0.6806169452488611
Start a Riot,Rap,0.7459016393442623,0.7277277277277278,-1.191029900332226,1.0,0.2132505175983436,0.0128514056224899,0.0,0.0914937759336099,0.9026369168356998,0.6060390523124862
Stat - Original Mix,,0.8319672131147542,0.6216216216216216,-4.058139534883721,0.0,0.084575569358178,0.0052510040160642,0.8469284994964753,0.0937759336099585,0.8498985801217038,0.5927746447865332
Stay,Jazz,0.0884221311475409,0.0476476476476476,-5.296013289036545,1.0,0.0464803312629399,0.006144578313253,0.9123867069486404,0.1296680497925311,0.0225152129817444,0.3614286440075192
Stay (Don't Go),Classical,0.4692622950819672,0.2392392392392392,-5.274750830564785,0.0,0.0620082815734989,0.0347389558232931,0.0,0.0845435684647303,0.3144016227180527,0.4021786990465545
Stay Alive (Prod. SUGA of BTS),K pop,0.5245901639344263,0.7607607607607608,-1.9564784053156148,0.0,0.0706004140786749,0.3002008032128514,0.0,0.1068464730290456,0.5020283975659229,0.5507967958813866
Stay Alone,,0.5163934426229508,0.7607607607607608,-1.500996677740864,0.0,0.1821946169772256,0.5793172690763052,0.0,0.2603734439834025,0.2150101419878296,0.3669579501769717
Stay High,K pop,0.6311475409836066,0.6546546546546547,-1.839867109634552,1.0,0.0583850931677018,0.0488955823293172,0.0,0.1172199170124481,0.2778904665314402,0.6515817372013074
Stay Over,Rap,0.6547131147540984,0.5525525525525526,-2.297674418604652,0.0,0.150103519668737,0.5491967871485944,0.0,0.0936721991701245,0.4939148073022312,0.6411031516198411
Stay The Night,,0.6413934426229508,0.8398398398398398,-1.3083056478405315,0.0,0.0481366459627329,0.2640562248995984,0.0007462235649546,0.1867219917012448,0.4705882352941177,0.6349387796575725
Stay Together,K pop,0.9139344262295084,0.5955955955955956,-2.3431893687707643,1.0,0.0839544513457557,0.2570281124497992,1.8026183282980867e-05,0.1203319502074689,0.7038539553752535,0.6565987569645549
Steal My Clothes (feat. Bea Miller),Hip hop,0.7612704918032787,0.3893893893893894,-3.0302325581395357,1.0,0.1325051759834368,0.6104417670682731,1.661631419939577e-06,0.2821576763485477,0.716024340770791,0.4149350539382547
Stella Brown,Latin,0.7510245901639344,0.4814814814814814,-2.509634551495017,1.0,0.0359213250517598,0.2740963855421687,0.0744209466263846,0.2977178423236514,0.5608519269776877,0.5292595979610154
Step,Latin,0.6362704918032787,0.7137137137137137,-2.400664451827242,1.0,0.1055900621118012,0.607429718875502,8.338368580060423e-06,0.1068464730290456,0.6176470588235294,0.330327355247337
Step Back!,Classical,0.8022540983606558,0.8908908908908909,-1.9916943521594688,1.0,0.2070393374741201,0.1857429718875502,0.0041993957703927,0.1005186721991701,0.4432048681541582,0.5419058747819607
Stereo Hearts (feat. Adam Levine),Latin,0.6618852459016393,0.7957957957957958,-1.0940199335548173,1.0,0.1010351966873706,0.0320281124497991,0.0,0.2769709543568465,0.8073022312373226,0.3809971379701604
Steve,Country,0.3565573770491803,0.3533533533533533,-2.9940199335548177,1.0,0.034575569358178,0.8483935742971888,0.0,0.187759336099585,0.8782961460446248,0.3410642009178818
Still Don't Know My Name,Video game music,0.3237704918032787,0.6306306306306306,-1.981063122923588,1.0,0.1211180124223602,0.4728915662650602,0.2638469284994965,0.212655601659751,0.3174442190669371,0.379528019102779
Still Dreaming,Folk,0.5471311475409837,0.1501501501501501,-7.118936877076413,0.0,0.0297101449275362,0.7751004016064257,0.8650553877139979,0.1161825726141078,0.0721095334685598,0.2540771223898796
Still Feel It All,Pop,0.5,0.1411411411411411,-5.634551495016612,1.0,0.036231884057971,0.9528112449799196,0.0015407854984894,0.0963692946058091,0.2281947261663286,0.4445883926908161
Still Getting It,K pop,0.603483606557377,0.955955955955956,-1.5980066445182723,0.0,0.1200828157349896,0.0055321285140562,0.0010372608257804,0.3827800829875519,0.6703853955375254,0.5930159697878034
Still In Love,Jazz,0.4118852459016394,0.4884884884884884,-4.02093023255814,0.0,0.3871635610766045,0.8785140562248996,0.0001601208459214,0.3257261410788382,0.0966531440162271,0.3501371742112482
Still Looking - CESQEAUX Remix,K pop,0.632172131147541,0.8038038038038039,-1.9983388704318936,1.0,0.0888198757763975,0.1335341365461847,5.53877139979859e-05,0.0935684647302904,0.652129817444219,0.6352817151856932
"Still dreaming, backwards",Lofi,0.6055327868852459,0.6916916916916916,-1.5279069767441862,1.0,0.0268115942028985,0.1536144578313253,4.219536757301108e-06,0.1047717842323651,0.1379310344827586,0.4573616826703247
Stitches,Rap,0.7704918032786885,0.7547547547547547,-2.2205980066445186,1.0,0.0636645962732919,0.0151606425702811,0.0,0.0504149377593361,0.7657200811359026,0.634172466934241
Stitches,,0.7940573770491803,0.4854854854854855,-2.3116279069767445,1.0,0.0490683229813664,0.0198795180722891,4.088620342396777e-05,0.0977178423236514,0.4137931034482758,0.6183254585175024
Stoned at the Nail Salon,K pop,0.4846311475409836,0.1281281281281281,-4.087375415282392,1.0,0.0377846790890269,0.9518072289156626,5.397784491440081e-05,0.1047717842323651,0.090973630831643,0.3977628749005064
Stoner,,0.7950819672131147,0.3143143143143143,-3.06578073089701,1.0,0.0683229813664596,0.8534136546184738,0.0,0.1431535269709543,0.567951318458418,0.3323002929770191
Stop,Classical,0.7407786885245902,0.5455455455455456,-2.223920265780731,0.0,0.034575569358178,0.0338353413654618,0.0,0.0934647302904564,0.332657200811359,0.4403715558265169
Straight To The Morning,Metal,0.7069672131147541,0.8458458458458458,-1.9966777408637877,1.0,0.15527950310559,0.0035240963855421,2.809667673716012e-06,0.4336099585062241,0.8002028397565923,0.5166175549120222
Stranger,K pop,0.6659836065573771,0.5385385385385386,-2.4953488372093027,1.0,0.0480331262939958,0.1285140562248996,4.984894259818731e-06,0.1317427385892116,0.5081135902636917,0.6485249538518857
Stranger Things (feat. OneRepublic),Pop,0.6752049180327869,0.7427427427427428,-1.5362126245847176,1.0,0.0292960662525879,0.1465863453815261,0.0,0.225103734439834,0.7393509127789046,0.4527892089620485
Strangers in the Night,Country,0.2950819672131147,0.3463463463463463,-3.3558139534883726,0.0,0.0349896480331262,0.7309236947791165,0.0001611278952668,0.1120331950207468,0.1643002028397566,0.5560339717861437
Strawberries & Cigarettes,Folk,0.5922131147540983,0.5375375375375375,-2.8823920265780734,1.0,0.0861283643892339,0.1626506024096385,0.0,0.0788381742738589,0.2535496957403651,0.3552515707293943
Strawberry Huracan,Latin,0.6352459016393442,0.7097097097097097,-1.6880398671096348,1.0,0.039751552795031,0.2961847389558232,0.0,0.2282157676348548,0.5740365111561866,0.5884096259039103
Strawberry Skies,Gospel,0.6659836065573771,0.4624624624624625,-2.188372093023256,0.0,0.0921325051759834,0.3674698795180723,0.0,0.1649377593360995,0.6582150101419879,0.3805610594590933
Stressed Out,Metal,0.7520491803278688,0.6376376376376377,-1.886046511627907,0.0,0.1459627329192546,0.0463855421686746,2.306143001007049e-05,0.0624481327800829,0.6572008113590264,0.7196438551033887
"String Quintet in E Major, Op. 11 No. 5, G. 275: III. Minuetto",Classical,0.3586065573770491,0.0324324324324324,-10.005647840531562,1.0,0.0471014492753623,0.966867469879518,0.4360523665659617,0.0923236514522821,0.3711967545638945,0.5323333163982455
Stronger,EDM,0.632172131147541,0.7177177177177176,-2.6106312292358806,0.0,0.1583850931677018,0.0056626506024096,0.0,0.4232365145228215,0.4969574036511156,0.4402784128435706
Stronger,Country,0.6895491803278689,0.9169169169169168,-1.2671096345514952,0.0,0.0356107660455486,0.0660642570281124,0.0591137965760322,0.0797717842323651,0.5202839756592292,0.6775093566360142
Stronger Than I Was,Rap,0.8002049180327869,0.6026026026026026,-1.8026578073089703,1.0,0.1107660455486542,0.1214859437751004,0.0,0.1535269709543568,0.3286004056795132,0.5165117106132195
Stuck with Me,Folk,0.5512295081967213,0.7427427427427428,-2.114617940199336,0.0,0.0539337474120082,0.0180722891566265,0.0140986908358509,0.1576763485477178,0.4310344827586206,0.7025986892242037
Stumblin' In,Folk,0.7766393442622951,0.6836836836836837,-3.8275747508305655,1.0,0.0325051759834368,0.1355421686746988,0.0002286002014098,0.3578838174273859,0.9371196754563896,0.5472192585818557
Stumblin' In - 2017 Remaster,Rap,0.7766393442622951,0.6836836836836837,-3.8275747508305655,1.0,0.0325051759834368,0.1355421686746988,0.0002286002014098,0.3578838174273859,0.9371196754563896,0.5472192585818557
Stunnin' (feat. Harm Franklin),,0.9067622950819672,0.6856856856856858,-2.135880398671097,0.0,0.0649068322981366,0.3313253012048193,0.0,0.1535269709543568,0.9503042596348884,0.4231824417009602
Such A Boy,Rap,0.6844262295081968,0.7767767767767768,-1.716611295681063,0.0,0.1149068322981366,0.048293172690763,2.215508559919436e-06,0.0827800829875518,0.4675456389452332,0.4022210367660756
Such Keh Raha Hai,Folk,0.8165983606557378,0.3063063063063063,-4.709634551495017,0.0,0.0504140786749482,0.3383534136546185,0.0,0.1753112033195021,0.526369168356998,0.5250004233771952
Such a Remarkable Day,K pop,0.5840163934426229,0.8958958958958959,-1.3611295681063125,1.0,0.0263975155279503,0.0105421686746987,0.0011178247734138,0.1014522821576763,0.3681541582150101,0.4233390912631882
Sugar,K pop,0.7663934426229508,0.7887887887887888,-2.3438538205980066,1.0,0.034575569358178,0.0593373493975903,0.0,0.0895228215767634,0.896551724137931,0.5083744009212687
Sugar,Pop,0.6680327868852459,0.3913913913913914,-3.577076411960133,1.0,0.150103519668737,0.6907630522088353,3.544813695871098e-05,0.1504149377593361,0.4442190669371196,0.3471989364764856
Sugar & Brownies,,0.8114754098360656,0.7197197197197197,-1.7019933554817277,0.0,0.2660455486542443,0.1686746987951807,0.0,0.0286307053941908,0.4787018255578093,0.4234618706497993
Sugar Youth,Lofi,0.375,0.947947947947948,-1.9093023255813957,1.0,0.0620082815734989,5.271084337349397e-06,0.0361530715005035,0.3495850622406639,0.9634888438133874,0.7535267320361055
SugarCrash!,Lofi,0.7663934426229508,0.7347347347347347,-2.1591362126245848,1.0,0.1283643892339544,0.5261044176706827,1.1581067472306144e-05,0.1011410788381742,0.3732251521298174,0.4138639096343715
SugarCrash! (feat. Kim Petras & Curtis Waters),Classical,0.6741803278688525,0.7567567567567568,-2.1169435215946844,1.0,0.0968944099378882,0.1234939759036144,0.0,0.0557053941908713,0.526369168356998,0.4111627631289268
"Suite Bergamasque, L. 75: 3. Claire de lune (Arranged for Violin and Orchestra)",Lofi,0.1018442622950819,0.1551551551551551,-5.814285714285715,1.0,0.0418219461697722,0.8955823293172691,0.8056394763343404,0.0974066390041493,0.0392494929006085,0.3748666361835086
"Suite Bergamasque, L. 75: III. Clair De Lune",,0.2950819672131147,0.0034134134134134,-12.05249169435216,1.0,0.0486542443064182,0.997991967871486,0.920443101711984,0.0679460580912863,0.0547667342799188,0.3161018814882555
"Suite No. 3 in D Major, BWV 1068: II. Air",Video game music,0.0787909836065573,0.0846846846846846,-8.636877076411961,1.0,0.046583850931677,0.92570281124498,0.9355488418932528,0.1172199170124481,0.0594320486815415,0.746536774543176
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Classical,0.6772540983606558,0.7237237237237237,-2.3176079734219277,0.0,0.0585921325051759,0.179718875502008,1.2386706948640485e-05,0.1452282157676348,0.3204868154158215,0.4817101051668953
Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,Country,0.7131147540983607,0.6866866866866868,-2.0308970099667776,0.0,0.0319875776397515,0.2630522088353413,0.0,0.1804979253112033,0.7099391480730223,0.4910413385493404
Summer Fling,Gospel,0.6260245901639344,0.903903903903904,-1.9,0.0,0.0321946169772256,0.0345381526104417,0.0187311178247734,0.1109958506224066,0.3823529411764706,0.5334976036850752
Summer High,Hip hop,0.8811475409836066,0.5415415415415415,-2.162790697674419,0.0,0.0336438923395445,0.1656626506024096,0.1641490433031218,0.0687759336099585,0.9655172413793104,0.486816034141137
Summer Is Over,Hip hop,0.3575819672131147,0.7457457457457457,-1.7388704318936878,1.0,0.0469979296066252,0.4236947791164658,1.188318227593152e-05,0.3526970954356846,0.1480730223123732,0.4063574319632848
Summer Nights,K pop,0.8022540983606558,0.8258258258258258,-2.486046511627907,0.0,0.077743271221532,0.0583333333333333,6.163141993957704e-05,0.0654564315352697,0.22920892494929,0.5925417873291673
Summer Nights,,0.8493852459016393,0.5715715715715716,-2.579734219269103,1.0,0.0818840579710145,0.4688755020080321,3.152064451158107e-06,0.3744813278008299,0.8823529411764706,0.5772282341783942
Summer Picnic,Rap,0.7438524590163934,0.3223223223223223,-4.312292358803987,1.0,0.0457556935817805,0.7871485943775101,0.9033232628398792,0.6877593360995852,0.4959432048681541,0.4407356602143982
Summer Vibe,Latin,0.912909836065574,0.6276276276276276,-2.809966777408638,1.0,0.0585921325051759,0.4367469879518072,0.0,0.2759336099585062,0.9350912778904664,0.5758945960134804
Summer of Love (Shawn Mendes & Tainy),EDM,0.7950819672131147,0.8088088088088089,-1.4953488372093025,1.0,0.1211180124223602,0.0298192771084337,0.000127895266868,0.1068464730290456,0.5010141987829615,0.5249369167979137
Summer's Gone,,0.4948770491803279,0.2712712712712712,-3.6481727574750833,1.0,0.0589026915113871,0.8383534136546185,0.0,0.1348547717842323,0.1359026369168357,0.3677284966722552
Summertime Sadness - Sped Up,K pop,0.521516393442623,0.8408408408408408,-1.6558139534883722,0.0,0.0456521739130434,0.0312248995983935,0.0001701913393756,0.1005186721991701,0.3407707910750507,0.6346720520245898
Summit (feat. Ellie Goulding),Pop,0.7090163934426229,0.7737737737737738,-1.2421926910299004,1.0,0.0371635610766045,0.2269076305220883,0.0104733131923464,0.1120331950207468,0.4929006085192697,0.5926815018035869
Sun Comes Up (feat. James Arthur),K pop,0.6342213114754098,0.8588588588588588,-1.754152823920266,1.0,0.0961697722567287,0.007941767068273,0.0,0.179460580912863,0.2332657200811359,0.4488518010465884
"Sun Down, I'm Up - Sped Up & Pitched",Lofi,0.8206967213114754,0.3583583583583583,-4.212956810631229,0.0,0.0817805383022774,0.6024096385542168,0.9345417925478348,0.1504149377593361,0.231237322515213,0.5125065623465258
Sun Zara,K pop,0.5983606557377049,0.6556556556556556,-3.576079734219269,1.0,0.0800207039337474,0.46285140562249,0.0,0.0617219917012448,0.8275862068965517,0.3151408152551271
Suna Suna,Jazz,0.3391393442622951,0.4244244244244244,-3.070431893687708,1.0,0.0475155279503105,0.4829317269076305,2.6988922457200404e-05,0.0926348547717842,0.1480730223123732,0.3412504868837745
Sunday Best,Folk,0.8995901639344263,0.5255255255255256,-2.2697674418604654,1.0,0.0598343685300207,0.1837349397590361,0.0,0.0740663900414937,0.7038539553752535,0.4742756016189944
Sunflower (feat. Steve Lacy),Hip hop,0.8842213114754098,0.5765765765765766,-1.8906976744186048,1.0,0.058695652173913,0.4076305220883534,0.0082980866062437,0.146265560165975,0.9452332657200812,0.4235042083693204
Sunflower - Spider-Man: Into the Spider-Verse,Video game music,0.7786885245901639,0.4794794794794794,-1.851827242524917,1.0,0.0482401656314699,0.5582329317269077,0.0,0.0729253112033195,0.9259634888438134,0.3806626699859439
Sunn Raha Hai (Female),Country,0.4938524590163934,0.5955955955955956,-1.7727574750830568,0.0,0.0299171842650103,0.7058232931726908,0.0002044310171198,0.1410788381742738,0.4888438133874239,0.3474487290216599
Sunny Day,Video game music,0.4620901639344262,0.4224224224224224,-2.8162790697674422,0.0,0.0448240165631469,0.5140562248995985,0.1631419939577039,0.1441908713692946,0.1206896551724137,0.5080441667090044
Sunroof,Hip hop,0.7868852459016393,0.7147147147147147,-1.6976744186046513,1.0,0.041511387163561,0.3534136546184738,0.0,0.1556016597510373,0.8539553752535497,0.5564996867008756
Sunset/Sunrise,Hip hop,0.771516393442623,0.2402402402402402,-4.01827242524917,1.0,0.0474120082815735,0.9066265060240964,0.0004541792547834,0.1130705394190871,0.1855983772819472,0.3302045758607258
Sunsetz,Classical,0.4221311475409836,0.4774774774774774,-3.1166112956810634,0.0,0.0300207039337474,0.0544176706827309,0.8036253776435046,0.1011410788381742,0.1430020283975659,0.3188114955376044
Sunshine,Metal,0.7141393442622951,0.8758758758758759,-1.535215946843854,1.0,0.0351966873706004,0.1375502008032128,0.0,0.2904564315352697,0.7849898580121705,0.5930202035597554
Super Galaxtica,Jazz,0.728483606557377,0.7757757757757758,-1.5734219269102991,1.0,0.0385093167701863,0.1305220883534136,0.879154078549849,0.1421161825726141,0.1673427991886409,0.5928423851377669
Superhero,K pop,0.6967213114754099,0.3403403403403404,-2.862790697674419,1.0,0.0351966873706004,0.821285140562249,0.0,0.2956431535269709,0.4239350912778905,0.5505046656166912
Supermarket Flowers,K pop,0.603483606557377,0.2422422422422422,-3.494019933554817,1.0,0.0457556935817805,0.9176706827309238,0.0,0.09201244813278,0.2606490872210953,0.3799767989297024
"Supersonic (My Existence) [with Noisia, josh pan & Dylan Brady]",Lofi,0.4989754098360656,0.6696696696696697,-2.150498338870432,1.0,0.2401656314699793,0.0145582329317269,0.0035146022155085,0.1058091286307053,0.0581135902636916,0.7283188538332572
Supersonic (feat. Christian Burns),Gospel,0.3483606557377049,0.923923923923924,-1.2837209302325585,0.0,0.1356107660455486,0.0081726907630522,0.0008348439073514,0.3993775933609959,0.1318458417849898,0.5410294839878745
Superstar Sh*t,Hip hop,0.7745901639344263,0.3943943943943944,-2.4322259136212625,0.0,0.0989648033126294,0.9487951807228916,0.037361530715005,0.1244813278008298,0.1997971602434077,0.2964783484902369
Suraj Hua Maddham,Latin,0.6485655737704918,0.6916916916916916,-1.9438538205980067,1.0,0.0576604554865424,0.3303212851405622,0.0002124874118831,0.1390041493775933,0.5780933062880325,0.3387102237125099
Surrender,,0.3995901639344262,0.4484484484484484,-2.8471760797342194,0.0,0.0285714285714285,0.8032128514056225,0.1832829808660624,0.1109958506224066,0.0780933062880324,0.613431218140866
Suspicious Minds,K pop,0.5030737704918032,0.4174174174174174,-1.0920265780730898,1.0,0.0297101449275362,0.8544176706827309,0.0,0.1213692946058091,0.2636916835699797,0.4865958779996274
Suspirium,Pop,0.4682377049180328,0.2232232232232232,-5.126910299003323,0.0,0.032815734989648,0.9919678714859438,0.9244712990936556,0.1400414937759336,0.4442190669371196,0.6392910972243391
Suzume,K pop,0.5850409836065573,0.4154154154154154,-2.183388704318937,0.0,0.0315734989648033,0.6174698795180723,0.0,0.1939834024896265,0.3468559837728195,0.3303400565631933
Suzume no Tojimari,Latin,0.6004098360655737,0.1291291291291291,-5.507308970099669,0.0,0.0490683229813664,0.9538152610441768,0.0,0.262448132780083,0.6632860040567952,0.6110941760233026
Swan Lake- Dance of the Swans,Classical,0.5092213114754098,0.1181181181181181,-10.013953488372094,0.0,0.0322981366459627,0.9889558232931728,0.8690835850956696,0.1172199170124481,0.7778904665314402,0.4783992955003471
Sweater Weather,Country,0.6270491803278688,0.8078078078078078,-0.9335548172757476,1.0,0.0347826086956521,0.0496987951807228,0.0178247734138972,0.1047717842323651,0.4036511156186613,0.5252121119748006
Sweatpants,K pop,0.7397540983606558,0.4954954954954955,-2.8039867109634558,1.0,0.0817805383022774,0.0481927710843373,0.0,0.1597510373443983,0.7352941176470588,0.6771706548798455
Sweden,Pop,0.6577868852459017,0.01001001001001,-8.360132890365449,1.0,0.0461697722567287,0.9959839357429718,0.9516616314199396,0.1068464730290456,0.1997971602434077,0.3724491523988552
Sweet & Sour (feat. Lauv & Tyga),K pop,0.8473360655737705,0.7307307307307307,-1.768770764119601,1.0,0.096687370600414,0.0923694779116465,1.3595166163141992e-05,0.2676348547717842,0.6886409736308317,0.4022210367660756
Sweet Caroline,K pop,0.5409836065573771,0.7717717717717718,-1.364451827242525,1.0,0.0476190476190476,0.0480923694779116,0.0080765357502517,0.0453319502074688,0.3387423935091278,0.6607944249690935
Sweet Child O' Mine,Video game music,0.4569672131147541,0.9529529529529528,-1.7677740863787377,1.0,0.0541407867494824,0.0904618473895582,0.0863041289023162,0.1161825726141078,0.6328600405679513,0.5305043269149351
Sweet Dream,Lofi,0.7786885245901639,0.5325325325325325,-3.048837209302325,1.0,0.1314699792960662,0.253012048192771,0.0,0.2614107883817427,0.5070993914807302,0.5210249115141662
Sweet Dreams (Are Made of This) - Remastered,Latin,0.7090163934426229,0.7117117117117117,-2.4910299003322263,0.0,0.032815734989648,0.2259036144578313,0.0,0.1244813278008298,0.8874239350912779,0.529793053226981
Sweet Evening,Video game music,0.7131147540983607,0.4724724724724724,-5.351827242524918,1.0,0.0358178053830227,0.9728915662650602,0.8640483383685801,0.212655601659751,0.2383367139959432,0.5080399329370523
Sweet Little Lies,Hip hop,0.6639344262295083,0.7277277277277278,-1.259468438538206,1.0,0.1469979296066252,0.2299196787148594,0.0,0.1763485477178423,0.6987829614604462,0.6775051228640621
Sweet Marie,Jazz,0.2510245901639344,0.4254254254254254,-2.7837209302325583,1.0,0.0335403726708074,0.9176706827309238,0.6505538771399799,0.1203319502074689,0.2576064908722109,0.8629104641907569
Sweet Talk,Rock,0.6864754098360656,0.8438438438438438,-1.4322259136212625,1.0,0.0469979296066252,0.0393574297188755,0.0,0.233402489626556,0.7231237322515213,0.495393656116107
Sweet but Psycho,K pop,0.7377049180327869,0.7067067067067067,-1.5677740863787375,1.0,0.0489648033126294,0.0686746987951807,0.0,0.1721991701244813,0.6288032454361054,0.5631001371742113
Swim,Jazz,0.6823770491803279,0.5425425425425425,-2.135880398671097,1.0,0.0405797101449275,0.2710843373493976,0.0,0.079356846473029,0.0781947261663286,0.508619959694491
Swim - Reprise,Rap,0.5051229508196722,0.7827827827827828,-2.314950166112957,1.0,0.0365424430641821,0.0187751004016064,1.8932527693857e-05,0.3329875518672199,0.3184584178498986,0.4442962624261207
