song,genre,bpm,energy,danceability,loudness,speechiness,acousticness,liveness,valence,popularity
Mmm Mmm Mmm Mmm,Latin,0.4514563106796116,0.57,0.6041666666666666,4.0,0.0363636363636363,0.2525252525252525,0.0808080808080808,0.3737373737373737,0.57
Annabel,Rap,0.8446601941747572,0.52,0.84375,7.0,0.5454545454545454,0.0606060606060606,0.101010101010101,0.5959595959595959,0.45
Polly,Classical,0.558252427184466,0.39,0.6458333333333334,6.0,0.0727272727272727,0.6868686868686869,0.9191919191919192,0.4444444444444444,0.57
Grace,Latin,0.6213592233009708,0.87,0.5729166666666666,2.0,0.0727272727272727,0.0303030303030303,0.2222222222222222,0.1919191919191919,0.59
Stil In Mij,Video game music,0.4805825242718446,0.65,0.6145833333333334,4.5,0.0545454545454545,0.2222222222222222,0.1313131313131313,0.3939393939393939,0.58
Wonderwall - Remastered,Gospel,0.8495145631067961,0.87,0.3854166666666667,2.5,0.0727272727272727,0.0,0.2323232323232323,0.4848484848484848,0.71
Don't Look Back In Anger - Remastered,Gospel,0.7912621359223301,0.92,0.34375,2.0,0.109090909090909,0.0606060606060606,0.1313131313131313,0.3434343434343434,0.63
Streets of Philadelphia - Single Edit,Hip hop,0.4563106796116505,0.29,0.7708333333333334,6.5,0.0545454545454545,0.2929292929292929,0.0909090909090909,0.4444444444444444,0.7
Earth Song,K pop,0.6699029126213593,0.44,0.5208333333333334,4.0,0.0545454545454545,0.4848484848484848,0.0909090909090909,0.1414141414141414,0.63
Street Spirit (Fade Out),Lofi,0.6699029126213593,0.45,0.5104166666666666,6.0,0.0545454545454545,0.3131313131313131,0.1818181818181818,0.1313131313131313,0.62
Man in the Mirror,K pop,0.4854368932038835,0.8,0.8229166666666666,3.0,0.0727272727272727,0.4343434343434343,0.1111111111111111,0.2727272727272727,0.64
Aan De Kust,Folk,0.3786407766990291,0.31,0.53125,5.0,0.0909090909090909,0.9393939393939394,0.1313131313131313,0.2222222222222222,0.47
Beat It,K pop,0.6747572815533981,0.8,0.7916666666666666,3.0,0.0727272727272727,0.0303030303030303,0.1717171717171717,0.9191919191919192,0.6
Margherita,Video game music,0.5776699029126213,0.25,0.5625,6.0,0.0727272727272727,0.5252525252525253,0.1414141414141414,0.1414141414141414,0.52
Vivo per lei,Latin,0.6601941747572816,0.46,0.5520833333333334,3.0,0.0545454545454545,0.7070707070707071,0.1818181818181818,0.2929292929292929,0.64
Circle Of Life,Rap,0.7766990291262136,0.61,0.2916666666666667,4.0,0.0727272727272727,0.2828282828282828,0.1111111111111111,0.1616161616161616,0.54
They Don't Care About Us,K pop,0.4368932038834951,0.91,0.8958333333333334,3.0,0.2363636363636363,0.2121212121212121,0.3232323232323232,0.7373737373737373,0.69
Champagne Supernova - Remastered,Rap,0.7281553398058253,0.8,0.3020833333333333,2.5,0.0727272727272727,0.4747474747474747,0.3636363636363636,0.1212121212121212,0.63
You Do Something To Me,EDM,0.3543689320388349,0.34,0.4583333333333333,6.5,0.0545454545454545,0.4848484848484848,0.1111111111111111,0.303030303030303,0.58
Lemon Tree,Rock,0.6941747572815534,0.48,0.6875,4.5,0.0727272727272727,0.6464646464646465,0.1212121212121212,0.6464646464646465,0.73
Weak,Hip hop,0.4563106796116505,0.77,0.5520833333333334,3.0,0.0545454545454545,0.0101010101010101,0.2626262626262626,0.4545454545454545,0.24
Ik Leef Niet Meer Voor Jou,Rock,0.7281553398058253,0.82,0.5729166666666666,4.5,0.0909090909090909,0.0202020202020202,0.0404040404040404,0.5757575757575758,0.6
Gangsta's Paradise,Metal,0.3883495145631068,0.51,0.6770833333333334,5.0,0.109090909090909,0.0707070707070707,0.404040404040404,0.3939393939393939,0.8
Con Te Partirò,R&B,0.6553398058252428,0.37,0.25,4.0,0.0545454545454545,0.8484848484848485,0.0909090909090909,0.303030303030303,0.66
Don't Speak,Rap,0.3689320388349514,0.71,0.5416666666666666,3.5,0.0727272727272727,0.2525252525252525,0.1818181818181818,0.5454545454545454,0.67
Heaven For Everyone - Remastered 2011,Gospel,0.5339805825242718,0.43,0.625,5.0,0.0545454545454545,0.2929292929292929,0.1717171717171717,0.2727272727272727,0.49
Fake Plastic Trees,Classical,0.3592233009708738,0.23,0.46875,6.5,0.0545454545454545,0.1717171717171717,0.202020202020202,0.1313131313131313,0.7
Too Much Love Will Kill You - 2011 Remaster,Country,0.3543689320388349,0.4,0.4270833333333333,4.0,0.0545454545454545,0.5858585858585859,0.1616161616161616,0.2121212121212121,0.49
1979 - Remastered 2012,Rap,0.616504854368932,0.79,0.8020833333333334,5.0,0.0545454545454545,0.0202020202020202,0.0505050505050505,0.9696969696969696,0.74
Avalon,Rock,0.6650485436893204,0.49,0.7916666666666666,5.5,0.0545454545454545,0.6767676767676768,0.2121212121212121,0.8888888888888888,0.46
You Don't Fool Me - Remastered 2011,Rap,0.5922330097087378,0.83,0.6145833333333334,3.0,0.0727272727272727,0.101010101010101,0.3838383838383838,0.5858585858585859,0.45
Can You Feel The Love Tonight,Jazz,0.5970873786407767,0.36,0.3125,4.5,0.0545454545454545,0.8181818181818182,0.101010101010101,0.1515151515151515,0.58
Dear Mama,Pop,0.4077669902912621,0.54,0.8020833333333334,3.5,0.1818181818181818,0.3737373737373737,0.1313131313131313,0.3232323232323232,0.72
Diane,Folk,0.6019417475728155,0.43,0.4375,6.0,0.0727272727272727,0.6868686868686869,0.2525252525252525,0.0404040404040404,0.44
Stranger in Moscow,K pop,0.6310679611650486,0.47,0.8333333333333334,4.5,0.0727272727272727,0.2525252525252525,0.3232323232323232,0.5959595959595959,0.58
An American Trilogy,Video game music,0.4077669902912621,0.13,0.21875,7.0,0.0545454545454545,0.7373737373737373,0.9696969696969696,0.1717171717171717,0.31
Secret Garden,Hip hop,0.4223300970873786,0.33,0.5416666666666666,7.0,0.0545454545454545,0.5858585858585859,0.1212121212121212,0.1212121212121212,0.61
"Tonight, Tonight - Remastered 2012",Metal,0.7233009708737864,0.67,0.3020833333333333,4.5,0.0727272727272727,0.0,0.2424242424242424,0.2222222222222222,0.68
Bullet With Butterfly Wings - Remastered 2012,Pop,0.5922330097087378,0.72,0.4166666666666667,4.5,0.109090909090909,0.0,0.0505050505050505,0.4848484848484848,0.71
A Winter's Tale - 2011 Remaster,Classical,0.2621359223300971,0.56,0.375,3.0,0.0545454545454545,0.1818181818181818,0.3131313131313131,0.1414141414141414,0.29
Gold,K pop,0.4368932038834951,0.86,0.5520833333333334,1.5,0.0545454545454545,0.0,0.1313131313131313,0.4444444444444444,0.46
High And Dry,Pop,0.4271844660194174,0.38,0.4375,6.0,0.0545454545454545,0.0707070707070707,0.0909090909090909,0.3535353535353535,0.72
Fairground,K pop,0.5970873786407767,0.73,0.75,3.0,0.0727272727272727,0.2121212121212121,0.0808080808080808,0.6262626262626263,0.56
Avond,Folk,0.4757281553398058,0.37,0.5,7.5,0.0727272727272727,0.6666666666666666,0.1212121212121212,0.1717171717171717,0.4
She - Tous les visages de l’amour,R&B,0.6407766990291263,0.39,0.3645833333333333,5.0,0.0545454545454545,0.2222222222222222,0.1515151515151515,0.3636363636363636,0.6
Insomnia,Hip hop,0.616504854368932,0.58,0.8229166666666666,5.0,0.0727272727272727,0.1818181818181818,0.1717171717171717,0.2626262626262626,0.55
Jesus to a Child,Gospel,0.8446601941747572,0.42,0.5520833333333334,6.0,0.0545454545454545,0.3131313131313131,0.0808080808080808,0.1919191919191919,0.62
Down Under,Hip hop,0.5194174757281553,0.79,0.78125,2.5,0.0545454545454545,0.0505050505050505,0.0505050505050505,0.898989898989899,0.74
Jump,Lofi,0.6310679611650486,0.82,0.5729166666666666,3.5,0.0545454545454545,0.0707070707070707,0.0606060606060606,0.7777777777777778,0.57
Het Is Een Nacht... (Levensecht),Rock,0.6699029126213593,0.62,0.65625,3.5,0.0545454545454545,0.5454545454545454,0.1616161616161616,0.5050505050505051,0.58
Where the Wild Roses Grow - 2011 - Remaster,Country,0.7524271844660194,0.47,0.3541666666666667,5.5,0.0545454545454545,0.3838383838383838,0.101010101010101,0.1616161616161616,0.59
Beautiful Noise,K pop,0.616504854368932,0.35,0.5520833333333334,7.5,0.0545454545454545,0.1212121212121212,0.1515151515151515,0.7373737373737373,0.57
Yesterday When I Was Young,Lofi,0.3300970873786408,0.51,0.34375,4.5,0.109090909090909,0.404040404040404,0.3737373737373737,0.2929292929292929,0.53
De Waarheid,Metal,0.2961165048543689,0.36,0.3541666666666667,5.5,0.0545454545454545,0.1111111111111111,0.3333333333333333,0.0909090909090909,0.5
Wereld Zonder Jou,Latin,0.587378640776699,0.36,0.59375,5.0,0.0545454545454545,0.5151515151515151,0.1717171717171717,0.0909090909090909,0.55
Wannabe,Gospel,0.5339805825242718,0.86,0.8020833333333334,3.0,0.0545454545454545,0.101010101010101,0.1616161616161616,0.898989898989899,0.8
Hedonism (Just Because You Feel Good),Gospel,0.3932038834951456,0.54,0.5833333333333334,4.5,0.0545454545454545,0.0909090909090909,0.1616161616161616,0.3131313131313131,0.32
Killing Me Softly With His Song,Rap,0.4466019417475728,0.29,0.8020833333333334,8.5,0.2545454545454545,0.0303030303030303,0.5757575757575758,0.5151515151515151,0.74
You Have Been Loved,R&B,0.6650485436893204,0.24,0.6354166666666666,8.0,0.0545454545454545,0.2424242424242424,0.1111111111111111,0.1616161616161616,0.53
Children,Hip hop,0.6650485436893204,0.76,0.625,5.5,0.0545454545454545,0.0,0.0606060606060606,0.3939393939393939,0.67
No Diggity,Jazz,0.4320388349514563,0.65,0.90625,2.5,0.5272727272727272,0.303030303030303,0.2828282828282828,0.6767676767676768,0.76
"Casser la voix - Live ""Si Ce Soir""",Rock,0.6553398058252428,0.72,0.28125,5.0,0.109090909090909,0.0202020202020202,0.8484848484848485,0.3434343434343434,0.35
Beautiful Goodbye,Rock,0.4805825242718446,0.29,0.5104166666666666,4.0,0.0545454545454545,0.6565656565656566,0.1818181818181818,0.0404040404040404,0.37
Ain't Nobody,Country,0.5048543689320388,0.88,0.8333333333333334,3.5,0.0727272727272727,0.1919191919191919,0.1414141414141414,0.8282828282828283,0.7
A Long December,Metal,0.3446601941747573,0.58,0.40625,3.5,0.0545454545454545,0.4747474747474747,0.2222222222222222,0.3838383838383838,0.63
Novocaine For The Soul,Latin,0.8203883495145631,0.72,0.4270833333333333,4.0,0.0727272727272727,0.0,0.0808080808080808,0.3131313131313131,0.54
Per Spoor (Kedeng Kedeng),Rap,0.6116504854368932,0.88,0.6041666666666666,3.5,0.0909090909090909,0.202020202020202,0.1515151515151515,0.797979797979798,0.49
Bitter Sweet Symphony,Rap,0.8300970873786407,0.92,0.375,3.0,0.0909090909090909,0.0303030303030303,0.4141414141414141,0.5252525252525253,0.78
Zeg Me Dat Het Niet Zo Is,Video game music,0.3398058252427184,0.13,0.3645833333333333,7.0,0.0727272727272727,0.8585858585858586,0.1717171717171717,0.2929292929292929,0.48
Du hast,Latin,0.6067961165048543,0.92,0.6666666666666666,3.0,0.0727272727272727,0.0,0.3333333333333333,0.7272727272727273,0.67
"Take Me Home, Country Roads",Metal,0.7961165048543689,0.43,0.2708333333333333,6.5,0.0545454545454545,0.5555555555555556,0.1919191919191919,0.5555555555555556,0.77
Karma Police,K pop,0.3640776699029126,0.51,0.375,4.5,0.0545454545454545,0.0606060606060606,0.1717171717171717,0.3232323232323232,0.74
Everlong,Lofi,0.7669902912621359,0.88,0.4270833333333333,3.0,0.0727272727272727,0.0,0.0808080808080808,0.3636363636363636,0.77
Op Fietse,Classical,0.5048543689320388,0.86,0.5520833333333334,2.5,0.0545454545454545,0.1919191919191919,0.2424242424242424,0.8686868686868687,0.46
Paranoid Android,Metal,0.7961165048543689,0.85,0.2604166666666667,3.5,0.109090909090909,0.0404040404040404,0.0505050505050505,0.1919191919191919,0.67
Lopen Tot De Zon Komt,Latin,0.4854368932038835,0.33,0.4479166666666667,4.5,0.0545454545454545,0.898989898989899,0.1414141414141414,0.3636363636363636,0.49
Into My Arms - 2011 Remastered Version,Metal,0.4563106796116505,0.09,0.5,9.0,0.0727272727272727,0.898989898989899,0.1111111111111111,0.2222222222222222,0.65
Engel,Latin,0.4660194174757281,0.66,0.6666666666666666,3.0,0.0545454545454545,0.0101010101010101,0.303030303030303,0.3333333333333333,0.6
k Heb Je Lief,R&B,0.6601941747572816,0.37,0.5520833333333334,6.0,0.0727272727272727,0.7373737373737373,0.0909090909090909,0.2222222222222222,0.54
Chan Chan,Latin,0.8058252427184466,0.5,0.4166666666666667,6.0,0.0727272727272727,0.8383838383838383,0.101010101010101,0.6868686868686869,0.68
Firestarter,Classical,0.6893203883495146,0.95,0.5520833333333334,2.5,0.1454545454545454,0.0,0.1616161616161616,0.3838383838383838,0.64
The Unforgiven II,Gospel,0.6456310679611651,0.88,0.5104166666666666,2.5,0.0727272727272727,0.0,0.2727272727272727,0.2525252525252525,0.55
Smack My Bitch Up,Folk,0.6601941747572816,0.99,0.6354166666666666,2.5,0.2727272727272727,0.0,0.1111111111111111,0.2323232323232323,0.65
You'll Never Walk Alone,Video game music,0.5485436893203883,0.37,0.4895833333333333,2.5,0.0545454545454545,0.2525252525252525,0.1919191919191919,0.2222222222222222,0.55
Good Riddance (Time of Your Life),Rap,0.4611650485436893,0.43,0.5,4.0,0.0545454545454545,0.1818181818181818,0.1616161616161616,0.6565656565656566,0.75
Candle In The Wind 1997,Latin,0.6116504854368932,0.31,0.46875,4.0,0.0545454545454545,0.98989898989899,0.1717171717171717,0.3737373737373737,0.53
No Surprises,Metal,0.3689320388349514,0.39,0.2708333333333333,5.5,0.0545454545454545,0.0606060606060606,0.1111111111111111,0.1212121212121212,0.71
Als Het Vuur Gedoofd Is,Pop,0.4466019417475728,0.64,0.5833333333333334,4.0,0.0545454545454545,0.494949494949495,0.1414141414141414,0.6161616161616161,0.42
Little Green Bag,Rock,0.5,0.61,0.7395833333333334,7.0,0.0545454545454545,0.0404040404040404,0.0808080808080808,0.8888888888888888,0.44
Beds Are Burning - Remastered,EDM,0.5776699029126213,0.5,0.78125,4.5,0.0727272727272727,0.0101010101010101,0.0909090909090909,0.3434343434343434,0.63
"My Heart Will Go On - Love Theme from ""Titanic""",Gospel,0.4805825242718446,0.28,0.4479166666666667,6.0,0.0545454545454545,0.7373737373737373,0.1212121212121212,0.0404040404040404,0.75
t Dondert En 't Bliksemt,Latin,0.587378640776699,0.95,0.7291666666666666,2.0,0.1272727272727272,0.6464646464646465,0.0909090909090909,0.898989898989899,0.5
Breathe,Gospel,0.6310679611650486,0.82,0.7083333333333334,3.0,0.0909090909090909,0.0101010101010101,0.0404040404040404,0.3232323232323232,0.66
The Memory Remains,Country,0.6990291262135923,0.9,0.4479166666666667,2.0,0.0727272727272727,0.0,0.2121212121212121,0.6060606060606061,0.51
N'oubliez Jamais,R&B,0.4223300970873786,0.49,0.6145833333333334,4.0,0.0363636363636363,0.1414141414141414,0.0606060606060606,0.3535353535353535,0.35
Tell Him,Rap,0.3689320388349514,0.4,0.3541666666666667,4.5,0.0727272727272727,0.7676767676767676,0.1111111111111111,0.0707070707070707,0.47
Mooi Liedje,Pop,0.8592233009708737,0.21,0.5104166666666666,5.5,0.0727272727272727,0.9696969696969696,0.101010101010101,0.2222222222222222,0.42
Can't Stand Losing You,Pop,0.6893203883495146,0.63,0.7916666666666666,5.0,0.5636363636363636,0.3535353535353535,0.0404040404040404,0.9393939393939394,0.45
Songbird,EDM,0.7427184466019418,0.23,0.3958333333333333,6.0,0.0545454545454545,0.8585858585858586,0.1313131313131313,0.1515151515151515,0.61
Hier Komt De Storm,Metal,0.4320388349514563,0.77,0.4270833333333333,4.0,0.0727272727272727,0.5151515151515151,0.2424242424242424,0.4343434343434343,0.31
The Drugs Don't Work,Metal,0.3737864077669903,0.52,0.4583333333333333,4.5,0.0545454545454545,0.1818181818181818,0.1515151515151515,0.1818181818181818,0.64
Around the World,Metal,0.587378640776699,0.8,1.0,2.5,0.2727272727272727,0.0,0.0909090909090909,0.8484848484848485,0.7
Somebody to Love,R&B,0.5339805825242718,0.86,0.34375,3.5,0.0909090909090909,0.0505050505050505,0.9797979797979798,0.3838383838383838,0.57
Nobody's Wife,Hip hop,0.4757281553398058,0.91,0.53125,3.5,0.0727272727272727,0.0101010101010101,0.1717171717171717,0.4646464646464646,0.33
Als Ze Er Niet Is,Classical,0.8058252427184466,0.49,0.3958333333333333,6.0,0.109090909090909,0.2424242424242424,0.1111111111111111,0.2121212121212121,0.5
Careless Whisper,Latin,0.7427184466019418,0.63,0.59375,4.5,0.0727272727272727,0.1313131313131313,0.2727272727272727,0.797979797979798,0.76
Whiskey In The Jar,K pop,0.6456310679611651,0.97,0.53125,2.0,0.0727272727272727,0.0,0.1919191919191919,0.5353535353535354,0.61
Don't Let the Sun Go Down on Me,Jazz,0.6553398058252428,0.55,0.4583333333333333,4.0,0.0545454545454545,0.494949494949495,0.5454545454545454,0.2626262626262626,0.66
The Whole of the Moon,Pop,0.5145631067961165,0.85,0.5625,3.0,0.0545454545454545,0.0707070707070707,0.6060606060606061,0.6060606060606061,0.59
Liefs Uit Londen,Folk,0.3737864077669903,0.13,0.4583333333333333,9.5,0.0727272727272727,0.8181818181818182,0.1818181818181818,0.1313131313131313,0.51
Narcotic - Long Version,K pop,0.4951456310679611,0.59,0.6145833333333334,3.5,0.0545454545454545,0.0,0.0808080808080808,0.3636363636363636,0.42
New Year's Day,R&B,0.6456310679611651,0.8,0.5416666666666666,3.0,0.0545454545454545,0.0,0.6161616161616161,0.6363636363636364,0.58
Cowboys and Angels,Pop,0.6213592233009708,0.51,0.59375,6.5,0.0545454545454545,0.0404040404040404,0.1313131313131313,0.2828282828282828,0.43
Zelfs Je Naam Is Mooi,Rap,0.4563106796116505,0.46,0.5833333333333334,3.5,0.0363636363636363,0.3838383838383838,0.2121212121212121,0.4545454545454545,0.49
Toen Ik Je Zag - Single Version,K pop,0.3932038834951456,0.2,0.3854166666666667,7.0,0.0727272727272727,0.7171717171717171,0.303030303030303,0.1414141414141414,0.47
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Gospel,0.587378640776699,0.66,0.3958333333333333,2.5,0.0545454545454545,0.1717171717171717,0.2525252525252525,0.1414141414141414,0.76
Fields Of Gold,Gospel,0.3883495145631068,0.09,0.4791666666666667,7.5,0.0545454545454545,0.9797979797979798,0.0808080808080808,0.3131313131313131,0.62
A Different Corner,Rap,0.4805825242718446,0.29,0.28125,5.0,0.0545454545454545,0.8686868686868687,0.1111111111111111,0.1515151515151515,0.58
Teardrop,Country,0.3737864077669903,0.42,0.6458333333333334,4.5,0.0727272727272727,0.0202020202020202,0.1414141414141414,0.2222222222222222,0.69
Faith,Classical,0.4660194174757281,0.5,0.9583333333333334,5.0,0.1818181818181818,0.0101010101010101,0.0707070707070707,0.5656565656565656,0.46
Father Figure,Rap,0.4951456310679611,0.39,0.5,5.5,0.0545454545454545,0.2323232323232323,0.0808080808080808,0.2525252525252525,0.51
Niet Of Nooit Geweest,Classical,0.5922330097087378,0.51,0.5,5.0,0.0727272727272727,0.3838383838383838,0.1717171717171717,0.5151515151515151,0.54
Is Dit Nu Later,Jazz,0.6504854368932039,0.51,0.4270833333333333,4.5,0.0727272727272727,0.5252525252525253,0.696969696969697,0.3838383838383838,0.39
De Bestemming,Jazz,0.529126213592233,0.5,0.28125,4.5,0.0545454545454545,0.2828282828282828,0.101010101010101,0.1313131313131313,0.5
Freak On a Leash,Classical,0.5,0.9,0.3645833333333333,3.0,0.0909090909090909,0.0,0.3939393939393939,0.5353535353535354,0.73
Onderuit,Folk,0.5728155339805825,0.57,0.7083333333333334,4.5,0.0545454545454545,0.101010101010101,0.0909090909090909,0.6565656565656566,0.35
Non non rien n'a changé,Pop,0.4077669902912621,0.48,0.5208333333333334,4.0,0.1636363636363636,0.4848484848484848,0.202020202020202,0.4747474747474747,0.5
